Matrix Size,Threads,Function,Implementation,Execution Time
16,4,SYMMETRY,SEQUENTIAL,0.000001442
16,4,TRANSPOSITION,SEQUENTIAL,0.000000887
16,4,SYMMETRY,IMPLICIT,0.000001214
16,4,TRANSPOSITION,IMPLICIT,0.000000808
16,4,SYMMETRY,OMP,0.000331234
16,4,TRANSPOSITION,OMP,0.000019599
16,4,SYMMETRY,SEQUENTIAL,0.000000887
16,4,TRANSPOSITION,SEQUENTIAL,0.000000775
16,4,SYMMETRY,IMPLICIT,0.000001080
16,4,TRANSPOSITION,IMPLICIT,0.000000577
16,4,SYMMETRY,OMP,0.000020422
16,4,TRANSPOSITION,OMP,0.000018392
16,4,SYMMETRY,SEQUENTIAL,0.000000972
16,4,TRANSPOSITION,SEQUENTIAL,0.000000667
16,4,SYMMETRY,IMPLICIT,0.000000950
16,4,TRANSPOSITION,IMPLICIT,0.000000563
16,4,SYMMETRY,OMP,0.000018973
16,4,TRANSPOSITION,OMP,0.000019368
16,4,SYMMETRY,SEQUENTIAL,0.000000793
16,4,TRANSPOSITION,SEQUENTIAL,0.000000689
16,4,SYMMETRY,IMPLICIT,0.000000644
16,4,TRANSPOSITION,IMPLICIT,0.000000555
16,4,SYMMETRY,OMP,0.000020746
16,4,TRANSPOSITION,OMP,0.000016928
16,4,SYMMETRY,SEQUENTIAL,0.000000492
16,4,TRANSPOSITION,SEQUENTIAL,0.000000685
16,4,SYMMETRY,IMPLICIT,0.000000618
16,4,TRANSPOSITION,IMPLICIT,0.000000540
16,4,SYMMETRY,OMP,0.000020251
16,4,TRANSPOSITION,OMP,0.000013743
16,4,TRANSPOSITION,SEQUENTIAL,0.000000641
16,4,TRANSPOSITION,IMPLICIT,0.000000514
16,4,TRANSPOSITION,OMP,0.000016380
16,4,TRANSPOSITION,SEQUENTIAL,0.000000641
16,4,TRANSPOSITION,IMPLICIT,0.000000551
16,4,TRANSPOSITION,OMP,0.000017542
16,4,TRANSPOSITION,SEQUENTIAL,0.000000663
16,4,TRANSPOSITION,IMPLICIT,0.000000507
16,4,TRANSPOSITION,OMP,0.000016481
16,4,TRANSPOSITION,SEQUENTIAL,0.000000652
16,4,TRANSPOSITION,IMPLICIT,0.000000540
16,4,TRANSPOSITION,OMP,0.000016868
16,4,TRANSPOSITION,SEQUENTIAL,0.000000659
16,4,TRANSPOSITION,IMPLICIT,0.000000510
16,4,TRANSPOSITION,OMP,0.000017703
32,4,SYMMETRY,SEQUENTIAL,0.000002228
32,4,TRANSPOSITION,SEQUENTIAL,0.000002347
32,4,SYMMETRY,IMPLICIT,0.000002764
32,4,TRANSPOSITION,IMPLICIT,0.000001885
32,4,SYMMETRY,OMP,0.000041533
32,4,TRANSPOSITION,OMP,0.000055313
32,4,SYMMETRY,SEQUENTIAL,0.000002205
32,4,TRANSPOSITION,SEQUENTIAL,0.000002302
32,4,SYMMETRY,IMPLICIT,0.000003006
32,4,TRANSPOSITION,IMPLICIT,0.000001773
32,4,SYMMETRY,OMP,0.000035692
32,4,TRANSPOSITION,OMP,0.000063121
32,4,SYMMETRY,SEQUENTIAL,0.000002224
32,4,TRANSPOSITION,SEQUENTIAL,0.000002254
32,4,SYMMETRY,IMPLICIT,0.000002488
32,4,TRANSPOSITION,IMPLICIT,0.000001721
32,4,SYMMETRY,OMP,0.000039011
32,4,TRANSPOSITION,OMP,0.000057250
32,4,SYMMETRY,SEQUENTIAL,0.000001810
32,4,TRANSPOSITION,SEQUENTIAL,0.000002280
32,4,SYMMETRY,IMPLICIT,0.000002429
32,4,TRANSPOSITION,IMPLICIT,0.000001732
32,4,SYMMETRY,OMP,0.000036404
32,4,TRANSPOSITION,OMP,0.000049308
32,4,SYMMETRY,SEQUENTIAL,0.000001848
32,4,TRANSPOSITION,SEQUENTIAL,0.000002276
32,4,SYMMETRY,IMPLICIT,0.000002440
32,4,TRANSPOSITION,IMPLICIT,0.000001747
32,4,SYMMETRY,OMP,0.000037197
32,4,TRANSPOSITION,OMP,0.000060435
32,4,TRANSPOSITION,SEQUENTIAL,0.000002295
32,4,TRANSPOSITION,IMPLICIT,0.000001777
32,4,TRANSPOSITION,OMP,0.000056192
32,4,TRANSPOSITION,SEQUENTIAL,0.000002246
32,4,TRANSPOSITION,IMPLICIT,0.000001747
32,4,TRANSPOSITION,OMP,0.000062604
32,4,TRANSPOSITION,SEQUENTIAL,0.000002228
32,4,TRANSPOSITION,IMPLICIT,0.000001777
32,4,TRANSPOSITION,OMP,0.000052903
32,4,TRANSPOSITION,SEQUENTIAL,0.000002280
32,4,TRANSPOSITION,IMPLICIT,0.000001717
32,4,TRANSPOSITION,OMP,0.000054251
32,4,TRANSPOSITION,SEQUENTIAL,0.000002187
32,4,TRANSPOSITION,IMPLICIT,0.000001721
32,4,TRANSPOSITION,OMP,0.000057377
64,4,SYMMETRY,SEQUENTIAL,0.000006419
64,4,TRANSPOSITION,SEQUENTIAL,0.000009034
64,4,SYMMETRY,IMPLICIT,0.000009816
64,4,TRANSPOSITION,IMPLICIT,0.000007249
64,4,SYMMETRY,OMP,0.000078026
64,4,TRANSPOSITION,OMP,0.000076428
64,4,SYMMETRY,SEQUENTIAL,0.000005867
64,4,TRANSPOSITION,SEQUENTIAL,0.000007834
64,4,SYMMETRY,IMPLICIT,0.000008695
64,4,TRANSPOSITION,IMPLICIT,0.000006754
64,4,SYMMETRY,OMP,0.000085726
64,4,TRANSPOSITION,OMP,0.000074357
64,4,SYMMETRY,SEQUENTIAL,0.000005826
