Matrix Size, Threads, Function, Implementation, Execution Time
16, 4, TRANSPOSITION, SEQUENTIAL, 0.000001
16, 4, TRANSPOSITION, IMPLICIT, 0.000001
16, 4, SYMMETRY, OMP, 0.000338
16, 4, TRANSPOSITION, OMP, 0.000014
16, 4, TRANSPOSITION, SEQUENTIAL, 0.000001
16, 4, TRANSPOSITION, IMPLICIT, 0.000001
16, 4, SYMMETRY, OMP, 0.000021
16, 4, TRANSPOSITION, OMP, 0.000017
16, 4, TRANSPOSITION, SEQUENTIAL, 0.000001
16, 4, TRANSPOSITION, IMPLICIT, 0.000001
16, 4, SYMMETRY, OMP, 0.000020
16, 4, TRANSPOSITION, OMP, 0.000016
16, 4, TRANSPOSITION, SEQUENTIAL, 0.000000
16, 4, TRANSPOSITION, IMPLICIT, 0.000001
16, 4, SYMMETRY, OMP, 0.000031
16, 4, TRANSPOSITION, OMP, 0.000015
16, 4, TRANSPOSITION, SEQUENTIAL, 0.000000
16, 4, TRANSPOSITION, IMPLICIT, 0.000000
16, 4, SYMMETRY, OMP, 0.000018
16, 4, TRANSPOSITION, OMP, 0.000015
32, 4, TRANSPOSITION, SEQUENTIAL, 0.000001
32, 4, TRANSPOSITION, IMPLICIT, 0.000001
32, 4, SYMMETRY, OMP, 0.000031
32, 4, TRANSPOSITION, OMP, 0.000065
32, 4, TRANSPOSITION, SEQUENTIAL, 0.000000
32, 4, TRANSPOSITION, IMPLICIT, 0.000001
32, 4, SYMMETRY, OMP, 0.000054
32, 4, TRANSPOSITION, OMP, 0.000048
32, 4, TRANSPOSITION, SEQUENTIAL, 0.000000
32, 4, TRANSPOSITION, IMPLICIT, 0.000001
32, 4, SYMMETRY, OMP, 0.000028
32, 4, TRANSPOSITION, OMP, 0.000056
32, 4, TRANSPOSITION, SEQUENTIAL, 0.000000
32, 4, TRANSPOSITION, IMPLICIT, 0.000001
32, 4, SYMMETRY, OMP, 0.000027
32, 4, TRANSPOSITION, OMP, 0.000058
32, 4, TRANSPOSITION, SEQUENTIAL, 0.000001
32, 4, TRANSPOSITION, IMPLICIT, 0.000001
32, 4, SYMMETRY, OMP, 0.000020
32, 4, TRANSPOSITION, OMP, 0.000047
64, 4, TRANSPOSITION, SEQUENTIAL, 0.000003
64, 4, TRANSPOSITION, IMPLICIT, 0.000002
64, 4, SYMMETRY, OMP, 0.000033
64, 4, TRANSPOSITION, OMP, 0.000061
64, 4, TRANSPOSITION, SEQUENTIAL, 0.000002
64, 4, TRANSPOSITION, IMPLICIT, 0.000002
64, 4, SYMMETRY, OMP, 0.000034
64, 4, TRANSPOSITION, OMP, 0.000064
64, 4, TRANSPOSITION, SEQUENTIAL, 0.000002
64, 4, TRANSPOSITION, IMPLICIT, 0.000002
64, 4, SYMMETRY, OMP, 0.000033
64, 4, TRANSPOSITION, OMP, 0.000074
64, 4, TRANSPOSITION, SEQUENTIAL, 0.000002
64, 4, TRANSPOSITION, IMPLICIT, 0.000003
64, 4, SYMMETRY, OMP, 0.000033
64, 4, TRANSPOSITION, OMP, 0.000061
64, 4, TRANSPOSITION, SEQUENTIAL, 0.000002
64, 4, TRANSPOSITION, IMPLICIT, 0.000003
64, 4, SYMMETRY, OMP, 0.000033
64, 4, TRANSPOSITION, OMP, 0.000078
128, 4, TRANSPOSITION, SEQUENTIAL, 0.000011
128, 4, TRANSPOSITION, IMPLICIT, 0.000010
128, 4, SYMMETRY, OMP, 0.000062
128, 4, TRANSPOSITION, OMP, 0.000079
128, 4, TRANSPOSITION, SEQUENTIAL, 0.000009
128, 4, TRANSPOSITION, IMPLICIT, 0.000010
128, 4, SYMMETRY, OMP, 0.000057
128, 4, TRANSPOSITION, OMP, 0.000071
128, 4, TRANSPOSITION, SEQUENTIAL, 0.000009
128, 4, TRANSPOSITION, IMPLICIT, 0.000011
128, 4, SYMMETRY, OMP, 0.000057
128, 4, TRANSPOSITION, OMP, 0.000073
128, 4, TRANSPOSITION, SEQUENTIAL, 0.000009
128, 4, TRANSPOSITION, IMPLICIT, 0.000011
128, 4, SYMMETRY, OMP, 0.000055
128, 4, TRANSPOSITION, OMP, 0.000076
