Matrix Size, Threads, Function, Implementation, Execution Time
16, 64, TRANSPOSITION, SEQUENTIAL, 0.000001
16, 64, TRANSPOSITION, IMPLICIT, 0.000001
16, 64, SYMMETRY, OMP, 0.002088
16, 64, TRANSPOSITION, OMP, 0.000025
16, 64, TRANSPOSITION, SEQUENTIAL, 0.000000
16, 64, TRANSPOSITION, IMPLICIT, 0.000000
16, 64, SYMMETRY, OMP, 0.000031
16, 64, TRANSPOSITION, OMP, 0.000024
16, 64, TRANSPOSITION, SEQUENTIAL, 0.000001
16, 64, TRANSPOSITION, IMPLICIT, 0.000001
16, 64, SYMMETRY, OMP, 0.000029
16, 64, TRANSPOSITION, OMP, 0.000024
16, 64, TRANSPOSITION, SEQUENTIAL, 0.000001
16, 64, TRANSPOSITION, IMPLICIT, 0.000000
16, 64, SYMMETRY, OMP, 0.000033
16, 64, TRANSPOSITION, OMP, 0.000024
16, 64, TRANSPOSITION, SEQUENTIAL, 0.000000
16, 64, TRANSPOSITION, IMPLICIT, 0.000000
16, 64, SYMMETRY, OMP, 0.000033
16, 64, TRANSPOSITION, OMP, 0.000027
32, 64, TRANSPOSITION, SEQUENTIAL, 0.000001
32, 64, TRANSPOSITION, IMPLICIT, 0.000001
32, 64, SYMMETRY, OMP, 0.000312
32, 64, TRANSPOSITION, OMP, 0.000029
32, 64, TRANSPOSITION, SEQUENTIAL, 0.000001
32, 64, TRANSPOSITION, IMPLICIT, 0.000001
32, 64, SYMMETRY, OMP, 0.000034
32, 64, TRANSPOSITION, OMP, 0.000030
32, 64, TRANSPOSITION, SEQUENTIAL, 0.000001
32, 64, TRANSPOSITION, IMPLICIT, 0.000001
32, 64, SYMMETRY, OMP, 0.000038
32, 64, TRANSPOSITION, OMP, 0.000028
32, 64, TRANSPOSITION, SEQUENTIAL, 0.000001
32, 64, TRANSPOSITION, IMPLICIT, 0.000001
32, 64, SYMMETRY, OMP, 0.000033
32, 64, TRANSPOSITION, OMP, 0.000029
32, 64, TRANSPOSITION, SEQUENTIAL, 0.000001
32, 64, TRANSPOSITION, IMPLICIT, 0.000001
32, 64, SYMMETRY, OMP, 0.000028
32, 64, TRANSPOSITION, OMP, 0.000032
64, 64, TRANSPOSITION, SEQUENTIAL, 0.000003
64, 64, TRANSPOSITION, IMPLICIT, 0.000002
64, 64, SYMMETRY, OMP, 0.000508
64, 64, TRANSPOSITION, OMP, 0.000050
64, 64, TRANSPOSITION, SEQUENTIAL, 0.000004
64, 64, TRANSPOSITION, IMPLICIT, 0.000002
64, 64, SYMMETRY, OMP, 0.000039
64, 64, TRANSPOSITION, OMP, 0.000051
64, 64, TRANSPOSITION, SEQUENTIAL, 0.000003
64, 64, TRANSPOSITION, IMPLICIT, 0.000003
64, 64, SYMMETRY, OMP, 0.000034
64, 64, TRANSPOSITION, OMP, 0.000050
64, 64, TRANSPOSITION, SEQUENTIAL, 0.000003
64, 64, TRANSPOSITION, IMPLICIT, 0.000002
64, 64, SYMMETRY, OMP, 0.000038
64, 64, TRANSPOSITION, OMP, 0.000056
64, 64, TRANSPOSITION, SEQUENTIAL, 0.000003
64, 64, TRANSPOSITION, IMPLICIT, 0.000002
64, 64, SYMMETRY, OMP, 0.000037
64, 64, TRANSPOSITION, OMP, 0.000056
128, 64, TRANSPOSITION, SEQUENTIAL, 0.000013
128, 64, TRANSPOSITION, IMPLICIT, 0.000012
128, 64, SYMMETRY, OMP, 0.000049
128, 64, TRANSPOSITION, OMP, 0.000097
128, 64, TRANSPOSITION, SEQUENTIAL, 0.000011
128, 64, TRANSPOSITION, IMPLICIT, 0.000012
128, 64, SYMMETRY, OMP, 0.000051
128, 64, TRANSPOSITION, OMP, 0.000105
128, 64, TRANSPOSITION, SEQUENTIAL, 0.000011
128, 64, TRANSPOSITION, IMPLICIT, 0.000012
128, 64, SYMMETRY, OMP, 0.000049
128, 64, TRANSPOSITION, OMP, 0.000108
128, 64, TRANSPOSITION, SEQUENTIAL, 0.000012
128, 64, TRANSPOSITION, IMPLICIT, 0.000012
128, 64, SYMMETRY, OMP, 0.000049
128, 64, TRANSPOSITION, OMP, 0.000110
128, 64, TRANSPOSITION, SEQUENTIAL, 0.000011
128, 64, TRANSPOSITION, IMPLICIT, 0.000012
128, 64, SYMMETRY, OMP, 0.000045
128, 64, TRANSPOSITION, OMP, 0.000111
256, 64, TRANSPOSITION, SEQUENTIAL, 0.000060
256, 64, TRANSPOSITION, IMPLICIT, 0.000046
256, 64, SYMMETRY, OMP, 0.000093
256, 64, TRANSPOSITION, OMP, 0.000097
256, 64, TRANSPOSITION, SEQUENTIAL, 0.000047
256, 64, TRANSPOSITION, IMPLICIT, 0.000043
256, 64, SYMMETRY, OMP, 0.000059
256, 64, TRANSPOSITION, OMP, 0.000112
256, 64, TRANSPOSITION, SEQUENTIAL, 0.000054
256, 64, TRANSPOSITION, IMPLICIT, 0.000047
256, 64, SYMMETRY, OMP, 0.000069
256, 64, TRANSPOSITION, OMP, 0.000103
256, 64, TRANSPOSITION, SEQUENTIAL, 0.000053
256, 64, TRANSPOSITION, IMPLICIT, 0.000047
256, 64, SYMMETRY, OMP, 0.000073
256, 64, TRANSPOSITION, OMP, 0.000113
256, 64, TRANSPOSITION, SEQUENTIAL, 0.000059
256, 64, TRANSPOSITION, IMPLICIT, 0.000047
256, 64, SYMMETRY, OMP, 0.000069
256, 64, TRANSPOSITION, OMP, 0.000104
512, 64, TRANSPOSITION, SEQUENTIAL, 0.000386
512, 64, TRANSPOSITION, IMPLICIT, 0.000385
512, 64, SYMMETRY, OMP, 0.000312
512, 64, TRANSPOSITION, OMP, 0.000204
