Matrix Size,Threads,Function,Implementation,Execution Time
16,32,SYMMETRY,SEQUENTIAL,0.000001326
16,32,TRANSPOSITION,SEQUENTIAL,0.000000913
16,32,SYMMETRY,IMPLICIT,0.000001177
16,32,TRANSPOSITION,IMPLICIT,0.000000782
16,32,SYMMETRY,OMP,0.002007034
16,32,TRANSPOSITION,OMP,0.000022296
16,32,SYMMETRY,SEQUENTIAL,0.000000875
16,32,TRANSPOSITION,SEQUENTIAL,0.000001661
16,32,SYMMETRY,IMPLICIT,0.000001043
16,32,TRANSPOSITION,IMPLICIT,0.000000700
16,32,SYMMETRY,OMP,0.000026055
16,32,TRANSPOSITION,OMP,0.000022292
16,32,SYMMETRY,SEQUENTIAL,0.000000924
16,32,TRANSPOSITION,SEQUENTIAL,0.000000674
16,32,SYMMETRY,IMPLICIT,0.000000801
16,32,TRANSPOSITION,IMPLICIT,0.000000536
16,32,SYMMETRY,OMP,0.000027236
16,32,TRANSPOSITION,OMP,0.000022124
16,32,SYMMETRY,SEQUENTIAL,0.000000618
16,32,TRANSPOSITION,SEQUENTIAL,0.000001043
16,32,SYMMETRY,IMPLICIT,0.000000797
16,32,TRANSPOSITION,IMPLICIT,0.000000514
16,32,SYMMETRY,OMP,0.000026487
16,32,TRANSPOSITION,OMP,0.000021718
16,32,SYMMETRY,SEQUENTIAL,0.000000484
16,32,TRANSPOSITION,SEQUENTIAL,0.000000942
16,32,SYMMETRY,IMPLICIT,0.000000689
16,32,TRANSPOSITION,IMPLICIT,0.000000518
16,32,SYMMETRY,OMP,0.000026532
16,32,TRANSPOSITION,OMP,0.000023462
16,32,TRANSPOSITION,SEQUENTIAL,0.000001099
16,32,TRANSPOSITION,IMPLICIT,0.000000540
16,32,TRANSPOSITION,OMP,0.000025876
16,32,TRANSPOSITION,SEQUENTIAL,0.000000913
16,32,TRANSPOSITION,IMPLICIT,0.000000570
16,32,TRANSPOSITION,OMP,0.000022098
16,32,TRANSPOSITION,SEQUENTIAL,0.000000954
16,32,TRANSPOSITION,IMPLICIT,0.000000514
16,32,TRANSPOSITION,OMP,0.000022005
16,32,TRANSPOSITION,SEQUENTIAL,0.000001106
16,32,TRANSPOSITION,IMPLICIT,0.000000536
16,32,TRANSPOSITION,OMP,0.000023644
16,32,TRANSPOSITION,SEQUENTIAL,0.000000834
